numero,densidadb,densidadp,replica,tamano,circ,at,numCF,densidadp_porc,at_n,tamanoat2,numCFat2,circat2,densidadp_num
127,0.7,0.6,3,119,0.796,1078868,136,36,1.015901066,120.8922268,138.1625449,0.808657248,5
128,0.7,0.6,3,261,0.568,1078868,136,36,1.015901066,265.1501782,138.1625449,0.577031805,5
129,0.7,0.6,3,382,0.599,1078868,136,36,1.015901066,388.0742071,138.1625449,0.608524738,5
130,0.7,0.6,3,191,0.776,1078868,136,36,1.015901066,194.0371036,138.1625449,0.788339227,5
131,0.7,0.6,3,182,0.619,1078868,136,36,1.015901066,184.893994,138.1625449,0.62884276,5
132,0.7,0.6,3,204,0.689,1078868,136,36,1.015901066,207.2438174,138.1625449,0.699955834,5
133,0.7,0.6,3,132,0.878,1078868,136,36,1.015901066,134.0989407,138.1625449,0.891961136,5
134,0.7,0.6,3,254,0.659,1078868,136,36,1.015901066,258.0388707,138.1625449,0.669478802,5
135,0.7,0.6,3,204,0.451,1078868,136,36,1.015901066,207.2438174,138.1625449,0.458171381,5
136,0.7,0.6,3,124,0.807,1078868,136,36,1.015901066,125.9717322,138.1625449,0.81983216,5
1,0.3,1,1,249,0.774,1055466,51,45,0.993864898,247.4723595,50.68710977,0.769251431,6
2,0.3,1,1,344,0.633,1055466,51,45,0.993864898,341.8895248,50.68710977,0.62911648,6
3,0.3,1,1,225,0.772,1055466,51,45,0.993864898,223.6196019,50.68710977,0.767263701,6
4,0.3,1,1,180,0.439,1055466,51,45,0.993864898,178.8956816,50.68710977,0.43630669,6
5,0.3,1,1,288,0.781,1055466,51,45,0.993864898,286.2330905,50.68710977,0.776208485,6
6,0.3,1,1,252,0.783,1055466,51,45,0.993864898,250.4539542,50.68710977,0.778196215,6
7,0.3,1,1,182,0.837,1055466,51,45,0.993864898,180.8834114,50.68710977,0.831864919,6
8,0.3,1,1,303,0.694,1055466,51,45,0.993864898,301.141064,50.68710977,0.689742239,6
9,0.3,1,1,155,0.397,1055466,51,45,0.993864898,154.0490591,50.68710977,0.394564364,6
10,0.3,1,1,156,0.727,1055466,51,45,0.993864898,155.042924,50.68710977,0.722539781,6
11,0.3,1,1,405,0.683,1055466,51,45,0.993864898,402.5152835,50.68710977,0.678809725,6
12,0.3,1,1,202,0.811,1055466,51,45,0.993864898,200.7607093,50.68710977,0.806024432,6
13,0.3,1,1,403,0.543,1055466,51,45,0.993864898,400.5275537,50.68710977,0.539668639,6
14,0.3,1,1,296,0.661,1055466,51,45,0.993864898,294.1840097,50.68710977,0.656944697,6
15,0.3,1,1,232,0.418,1055466,51,45,0.993864898,230.5766562,50.68710977,0.415435527,6
16,0.3,1,1,236,0.767,1055466,51,45,0.993864898,234.5521158,50.68710977,0.762294376,6
17,0.3,1,1,263,0.741,1055466,51,45,0.993864898,261.3864681,50.68710977,0.736453889,6
18,0.3,1,1,299,0.852,1055466,51,45,0.993864898,297.1656044,50.68710977,0.846772893,6
19,0.3,1,1,409,0.512,1055466,51,45,0.993864898,406.4907431,50.68710977,0.508858828,6
20,0.3,1,1,274,0.658,1055466,51,45,0.993864898,272.3189819,50.68710977,0.653963103,6
21,0.3,1,1,165,0.86,1055466,51,45,0.993864898,163.9877081,50.68710977,0.854723812,6
22,0.3,1,1,248,0.596,1055466,51,45,0.993864898,246.4784946,50.68710977,0.592343479,6
23,0.3,1,1,341,0.457,1055466,51,45,0.993864898,338.9079301,50.68710977,0.454196258,6
24,0.3,1,1,152,0.869,1055466,51,45,0.993864898,151.0674644,50.68710977,0.863668596,6
25,0.3,1,1,346,0.726,1055466,51,45,0.993864898,343.8772545,50.68710977,0.721545916,6
26,0.3,1,1,160,0.762,1055466,51,45,0.993864898,159.0183836,50.68710977,0.757325052,6
27,0.3,1,1,165,0.663,1055466,51,45,0.993864898,163.9877081,50.68710977,0.658932427,6
28,0.3,1,1,452,0.4,1055466,51,45,0.993864898,449.2269337,50.68710977,0.397545959,6
29,0.3,1,1,202,0.741,1055466,51,45,0.993864898,200.7607093,50.68710977,0.736453889,6
30,0.3,1,1,217,0.724,1055466,51,45,0.993864898,215.6686828,50.68710977,0.719558186,6
31,0.3,1,1,299,0.55,1055466,51,45,0.993864898,297.1656044,50.68710977,0.546625694,6
32,0.3,1,1,199,0.73,1055466,51,45,0.993864898,197.7791146,50.68710977,0.725521375,6
33,0.3,1,1,299,0.607,1055466,51,45,0.993864898,297.1656044,50.68710977,0.603275993,6
34,0.3,1,1,215,0.545,1055466,51,45,0.993864898,213.680953,50.68710977,0.541656369,6
35,0.3,1,1,263,0.808,1055466,51,45,0.993864898,261.3864681,50.68710977,0.803042837,6
36,0.3,1,1,204,0.565,1055466,51,45,0.993864898,202.7484391,50.68710977,0.561533667,6
37,0.3,1,1,199,0.63,1055466,51,45,0.993864898,197.7791146,50.68710977,0.626134885,6
38,0.3,1,1,307,0.724,1055466,51,45,0.993864898,305.1165235,50.68710977,0.719558186,6
39,0.3,1,1,501,0.451,1055466,51,45,0.993864898,497.9263137,50.68710977,0.448233069,6
40,0.3,1,1,151,0.679,1055466,51,45,0.993864898,150.0735995,50.68710977,0.674834265,6
41,0.3,1,1,167,0.768,1055466,51,45,0.993864898,165.9754379,50.68710977,0.763288241,6
42,0.3,1,1,163,0.802,1055466,51,45,0.993864898,161.9999783,50.68710977,0.797079648,6
43,0.3,1,1,550,0.51,1055466,51,45,0.993864898,546.6256936,50.68710977,0.506871098,6
44,0.3,1,1,262,0.479,1055466,51,45,0.993864898,260.3926032,50.68710977,0.476061286,6
45,0.3,1,1,297,0.334,1055466,51,45,0.993864898,295.1778746,50.68710977,0.331950876,6
46,0.3,1,1,211,0.693,1055466,51,45,0.993864898,209.7054934,50.68710977,0.688748374,6
47,0.3,1,1,207,0.645,1055466,51,45,0.993864898,205.7300338,50.68710977,0.641042859,6
48,0.3,1,1,180,0.416,1055466,51,45,0.993864898,178.8956816,50.68710977,0.413447797,6
49,0.3,1,1,269,0.7,1055466,51,45,0.993864898,267.3496574,50.68710977,0.695705428,6
50,0.3,1,1,269,0.881,1055466,51,45,0.993864898,267.3496574,50.68710977,0.875594975,6
51,0.3,1,1,222,0.345,1055466,51,45,0.993864898,220.6380073,50.68710977,0.34288339,6
1,0.3,1,2,776,0.417,1167767,28,45,1.099611574,853.2985816,30.78912408,0.458538026,6
2,0.3,1,2,386,0.588,1167767,28,45,1.099611574,424.4500677,30.78912408,0.646571606,6
3,0.3,1,2,794,0.357,1167767,28,45,1.099611574,873.0915899,30.78912408,0.392561332,6
4,0.3,1,2,638,0.428,1167767,28,45,1.099611574,701.5521844,30.78912408,0.470633754,6
5,0.3,1,2,250,0.812,1167767,28,45,1.099611574,274.9028936,30.78912408,0.892884598,6
6,0.3,1,2,264,0.653,1167767,28,45,1.099611574,290.2974556,30.78912408,0.718046358,6
7,0.3,1,2,358,0.628,1167767,28,45,1.099611574,393.6609436,30.78912408,0.690556069,6
8,0.3,1,2,453,0.663,1167767,28,45,1.099611574,498.1240431,30.78912408,0.729042474,6
9,0.3,1,2,492,0.7,1167767,28,45,1.099611574,541.0088945,30.78912408,0.769728102,6
10,0.3,1,2,572,0.411,1167767,28,45,1.099611574,628.9778205,30.78912408,0.451940357,6
11,0.3,1,2,281,0.377,1167767,28,45,1.099611574,308.9908524,30.78912408,0.414553563,6
12,0.3,1,2,345,0.766,1167767,28,45,1.099611574,379.3659931,30.78912408,0.842302466,6
13,0.3,1,2,595,0.417,1167767,28,45,1.099611574,654.2688867,30.78912408,0.458538026,6
14,0.3,1,2,260,0.533,1167767,28,45,1.099611574,285.8990093,30.78912408,0.586092969,6
15,0.3,1,2,361,0.465,1167767,28,45,1.099611574,396.9597783,30.78912408,0.511319382,6
16,0.3,1,2,528,0.419,1167767,28,45,1.099611574,580.5949112,30.78912408,0.46073725,6
17,0.3,1,2,276,0.463,1167767,28,45,1.099611574,303.4927945,30.78912408,0.509120159,6
18,0.3,1,2,560,0.621,1167767,28,45,1.099611574,615.7824816,30.78912408,0.682858788,6
19,0.3,1,2,342,0.511,1167767,28,45,1.099611574,376.0671584,30.78912408,0.561901514,6
20,0.3,1,2,376,0.711,1167767,28,45,1.099611574,413.4539519,30.78912408,0.781823829,6
21,0.3,1,2,283,0.588,1167767,28,45,1.099611574,311.1900755,30.78912408,0.646571606,6
22,0.3,1,2,357,0.647,1167767,28,45,1.099611574,392.561332,30.78912408,0.711448689,6
23,0.3,1,2,440,0.621,1167767,28,45,1.099611574,483.8290927,30.78912408,0.682858788,6
24,0.3,1,2,278,0.833,1167767,28,45,1.099611574,305.6920176,30.78912408,0.915976441,6
25,0.3,1,2,526,0.328,1167767,28,45,1.099611574,578.395688,30.78912408,0.360672596,6
26,0.3,1,2,261,0.689,1167767,28,45,1.099611574,286.9986209,30.78912408,0.757632375,6
27,0.3,1,2,342,0.604,1167767,28,45,1.099611574,376.0671584,30.78912408,0.664165391,6
28,0.3,1,2,308,0.431,1167767,28,45,1.099611574,338.6803649,30.78912408,0.473932588,6
1,0.3,1,3,544,0.737,1226017,33,45,1.154461878,628.0272614,38.09724196,0.850838404,6
2,0.3,1,3,265,0.619,1226017,33,45,1.154461878,305.9323976,38.09724196,0.714611902,6
3,0.3,1,3,378,0.709,1226017,33,45,1.154461878,436.3865897,38.09724196,0.818513471,6
4,0.3,1,3,437,0.749,1226017,33,45,1.154461878,504.4998405,38.09724196,0.864691946,6
5,0.3,1,3,343,0.515,1226017,33,45,1.154461878,395.980424,38.09724196,0.594547867,6
6,0.3,1,3,725,0.424,1226017,33,45,1.154461878,836.9848612,38.09724196,0.489491836,6
7,0.3,1,3,420,0.617,1226017,33,45,1.154461878,484.8739886,38.09724196,0.712302978,6
8,0.3,1,3,256,0.704,1226017,33,45,1.154461878,295.5422407,38.09724196,0.812741162,6
9,0.3,1,3,778,0.503,1226017,33,45,1.154461878,898.1713408,38.09724196,0.580694324,6
10,0.3,1,3,693,0.416,1226017,33,45,1.154461878,800.0420812,38.09724196,0.480256141,6
11,0.3,1,3,259,0.811,1226017,33,45,1.154461878,299.0056263,38.09724196,0.936268583,6
12,0.3,1,3,468,0.697,1226017,33,45,1.154461878,540.2881587,38.09724196,0.804659929,6
13,0.3,1,3,526,0.658,1226017,33,45,1.154461878,607.2469476,38.09724196,0.759635915,6
14,0.3,1,3,504,0.635,1226017,33,45,1.154461878,581.8487863,38.09724196,0.733083292,6
15,0.3,1,3,285,0.4,1226017,33,45,1.154461878,329.0216351,38.09724196,0.461784751,6
16,0.3,1,3,724,0.51,1226017,33,45,1.154461878,835.8303994,38.09724196,0.588775558,6
17,0.3,1,3,273,0.696,1226017,33,45,1.154461878,315.1680926,38.09724196,0.803505467,6
18,0.3,1,3,625,0.527,1226017,33,45,1.154461878,721.5386735,38.09724196,0.608401409,6
19,0.3,1,3,279,0.497,1226017,33,45,1.154461878,322.0948638,38.09724196,0.573767553,6
20,0.3,1,3,296,0.573,1226017,33,45,1.154461878,341.7207158,38.09724196,0.661506656,6
21,0.3,1,3,379,0.496,1226017,33,45,1.154461878,437.5410516,38.09724196,0.572613091,6
22,0.3,1,3,580,0.406,1226017,33,45,1.154461878,669.587889,38.09724196,0.468711522,6
23,0.3,1,3,303,0.464,1226017,33,45,1.154461878,349.8019489,38.09724196,0.535670311,6
24,0.3,1,3,268,0.785,1226017,33,45,1.154461878,309.3957832,38.09724196,0.906252574,6
25,0.3,1,3,586,0.657,1226017,33,45,1.154461878,676.5146603,38.09724196,0.758481454,6
26,0.3,1,3,419,0.39,1226017,33,45,1.154461878,483.7195267,38.09724196,0.450240132,6
27,0.3,1,3,437,0.56,1226017,33,45,1.154461878,504.4998405,38.09724196,0.646498651,6
28,0.3,1,3,271,0.791,1226017,33,45,1.154461878,312.8591688,38.09724196,0.913179345,6
29,0.3,1,3,305,0.574,1226017,33,45,1.154461878,352.1108727,38.09724196,0.662661118,6
30,0.3,1,3,372,0.397,1226017,33,45,1.154461878,429.4598185,38.09724196,0.458321365,6
31,0.3,1,3,470,0.626,1226017,33,45,1.154461878,542.5970825,38.09724196,0.722693135,6
32,0.3,1,3,292,0.859,1226017,33,45,1.154461878,337.1028683,38.09724196,0.991682753,6
33,0.3,1,3,250,0.66,1226017,33,45,1.154461878,288.6154694,38.09724196,0.761944839,6
1,0.7,1,1,156,0.761,1148338,122,45,1.081316526,168.6853781,131.9206162,0.822881876,6
2,0.7,1,1,382,0.498,1148338,122,45,1.081316526,413.062913,131.9206162,0.53849563,6
3,0.7,1,1,152,0.852,1148338,122,45,1.081316526,164.360112,131.9206162,0.92128168,6
4,0.7,1,1,257,0.63,1148338,122,45,1.081316526,277.8983472,131.9206162,0.681229412,6
5,0.7,1,1,209,0.638,1148338,122,45,1.081316526,225.995154,131.9206162,0.689879944,6
6,0.7,1,1,333,0.541,1148338,122,45,1.081316526,360.0784032,131.9206162,0.584992241,6
7,0.7,1,1,300,0.728,1148338,122,45,1.081316526,324.3949579,131.9206162,0.787198431,6
8,0.7,1,1,366,0.814,1148338,122,45,1.081316526,395.7618486,131.9206162,0.880191652,6
9,0.7,1,1,180,0.846,1148338,122,45,1.081316526,194.6369747,131.9206162,0.914793781,6
10,0.7,1,1,101,0.851,1148338,122,45,1.081316526,109.2129692,131.9206162,0.920200364,6
11,0.7,1,1,326,0.774,1148338,122,45,1.081316526,352.5091876,131.9206162,0.836938991,6
12,0.7,1,1,381,0.753,1148338,122,45,1.081316526,411.9815965,131.9206162,0.814231344,6
13,0.7,1,1,184,0.805,1148338,122,45,1.081316526,198.9622408,131.9206162,0.870459804,6
14,0.7,1,1,222,0.621,1148338,122,45,1.081316526,240.0522688,131.9206162,0.671497563,6
15,0.7,1,1,226,0.846,1148338,122,45,1.081316526,244.3775349,131.9206162,0.914793781,6
16,0.7,1,1,241,0.769,1148338,122,45,1.081316526,260.5972828,131.9206162,0.831532409,6
17,0.7,1,1,233,0.787,1148338,122,45,1.081316526,251.9467506,131.9206162,0.850996106,6
18,0.7,1,1,176,0.722,1148338,122,45,1.081316526,190.3117086,131.9206162,0.780710532,6
19,0.7,1,1,170,0.741,1148338,122,45,1.081316526,183.8238095,131.9206162,0.801255546,6
20,0.7,1,1,261,0.848,1148338,122,45,1.081316526,282.2236134,131.9206162,0.916956414,6
21,0.7,1,1,193,0.768,1148338,122,45,1.081316526,208.6940896,131.9206162,0.830451092,6
22,0.7,1,1,153,0.845,1148338,122,45,1.081316526,165.4414285,131.9206162,0.913712465,6
23,0.7,1,1,372,0.744,1148338,122,45,1.081316526,402.2497478,131.9206162,0.804499496,6
24,0.7,1,1,193,0.554,1148338,122,45,1.081316526,208.6940896,131.9206162,0.599049356,6
25,0.7,1,1,141,0.795,1148338,122,45,1.081316526,152.4656302,131.9206162,0.859646638,6
26,0.7,1,1,362,0.607,1148338,122,45,1.081316526,391.4365825,131.9206162,0.656359131,6
27,0.7,1,1,151,0.577,1148338,122,45,1.081316526,163.2787955,131.9206162,0.623919636,6
28,0.7,1,1,123,0.462,1148338,122,45,1.081316526,133.0019327,131.9206162,0.499568235,6
29,0.7,1,1,304,0.584,1148338,122,45,1.081316526,328.720224,131.9206162,0.631488851,6
30,0.7,1,1,130,0.736,1148338,122,45,1.081316526,140.5711484,131.9206162,0.795848963,6
31,0.7,1,1,289,0.568,1148338,122,45,1.081316526,312.5004761,131.9206162,0.614187787,6
32,0.7,1,1,174,0.768,1148338,122,45,1.081316526,188.1490756,131.9206162,0.830451092,6
33,0.7,1,1,284,0.42,1148338,122,45,1.081316526,307.0938935,131.9206162,0.454152941,6
34,0.7,1,1,165,0.769,1148338,122,45,1.081316526,178.4172268,131.9206162,0.831532409,6
35,0.7,1,1,276,0.542,1148338,122,45,1.081316526,298.4433612,131.9206162,0.586073557,6
36,0.7,1,1,279,0.66,1148338,122,45,1.081316526,301.6873108,131.9206162,0.713668907,6
37,0.7,1,1,237,0.697,1148338,122,45,1.081316526,256.2720167,131.9206162,0.753677619,6
38,0.7,1,1,204,0.668,1148338,122,45,1.081316526,220.5885714,131.9206162,0.72231944,6
39,0.7,1,1,272,0.699,1148338,122,45,1.081316526,294.1180951,131.9206162,0.755840252,6
40,0.7,1,1,130,0.725,1148338,122,45,1.081316526,140.5711484,131.9206162,0.783954482,6
41,0.7,1,1,283,0.722,1148338,122,45,1.081316526,306.0125769,131.9206162,0.780710532,6
42,0.7,1,1,265,0.714,1148338,122,45,1.081316526,286.5488795,131.9206162,0.77206,6
43,0.7,1,1,407,0.492,1148338,122,45,1.081316526,440.0958262,131.9206162,0.532007731,6
44,0.7,1,1,512,0.546,1148338,122,45,1.081316526,553.6340614,131.9206162,0.590398823,6
45,0.7,1,1,179,0.78,1148338,122,45,1.081316526,193.5556582,131.9206162,0.84342689,6
46,0.7,1,1,312,0.688,1148338,122,45,1.081316526,337.3707562,131.9206162,0.74394577,6
47,0.7,1,1,153,0.854,1148338,122,45,1.081316526,165.4414285,131.9206162,0.923444313,6
48,0.7,1,1,140,0.793,1148338,122,45,1.081316526,151.3843137,131.9206162,0.857484005,6
49,0.7,1,1,400,0.364,1148338,122,45,1.081316526,432.5266105,131.9206162,0.393599216,6
50,0.7,1,1,242,0.537,1148338,122,45,1.081316526,261.6785994,131.9206162,0.580666975,6
51,0.7,1,1,217,0.819,1148338,122,45,1.081316526,234.6456862,131.9206162,0.885598235,6
52,0.7,1,1,131,0.492,1148338,122,45,1.081316526,141.6524649,131.9206162,0.532007731,6
53,0.7,1,1,237,0.602,1148338,122,45,1.081316526,256.2720167,131.9206162,0.650952549,6
54,0.7,1,1,126,0.921,1148338,122,45,1.081316526,136.2458823,131.9206162,0.995892521,6
55,0.7,1,1,230,0.362,1148338,122,45,1.081316526,248.702801,131.9206162,0.391436583,6
56,0.7,1,1,123,0.641,1148338,122,45,1.081316526,133.0019327,131.9206162,0.693123893,6
57,0.7,1,1,362,0.566,1148338,122,45,1.081316526,391.4365825,131.9206162,0.612025154,6
58,0.7,1,1,321,0.476,1148338,122,45,1.081316526,347.1026049,131.9206162,0.514706667,6
59,0.7,1,1,353,0.658,1148338,122,45,1.081316526,381.7047338,131.9206162,0.711506274,6
60,0.7,1,1,232,0.754,1148338,122,45,1.081316526,250.8654341,131.9206162,0.815312661,6
61,0.7,1,1,293,0.671,1148338,122,45,1.081316526,316.8257422,131.9206162,0.725563389,6
62,0.7,1,1,104,0.465,1148338,122,45,1.081316526,112.4569187,131.9206162,0.502812185,6
63,0.7,1,1,131,0.818,1148338,122,45,1.081316526,141.6524649,131.9206162,0.884516918,6
64,0.7,1,1,433,0.683,1148338,122,45,1.081316526,468.2100559,131.9206162,0.738539187,6
65,0.7,1,1,149,0.606,1148338,122,45,1.081316526,161.1161624,131.9206162,0.655277815,6
66,0.7,1,1,211,0.746,1148338,122,45,1.081316526,228.157787,131.9206162,0.806662129,6
67,0.7,1,1,130,0.6,1148338,122,45,1.081316526,140.5711484,131.9206162,0.648789916,6
68,0.7,1,1,114,0.792,1148338,122,45,1.081316526,123.270084,131.9206162,0.856402689,6
69,0.7,1,1,552,0.403,1148338,122,45,1.081316526,596.8867225,131.9206162,0.43577056,6
70,0.7,1,1,376,0.509,1148338,122,45,1.081316526,406.5750139,131.9206162,0.550390112,6
71,0.7,1,1,136,0.709,1148338,122,45,1.081316526,147.0590476,131.9206162,0.766653417,6
72,0.7,1,1,278,0.514,1148338,122,45,1.081316526,300.6059943,131.9206162,0.555796694,6
73,0.7,1,1,292,0.817,1148338,122,45,1.081316526,315.7444257,131.9206162,0.883435602,6
74,0.7,1,1,151,0.743,1148338,122,45,1.081316526,163.2787955,131.9206162,0.803418179,6
75,0.7,1,1,265,0.519,1148338,122,45,1.081316526,286.5488795,131.9206162,0.561203277,6
76,0.7,1,1,226,0.806,1148338,122,45,1.081316526,244.3775349,131.9206162,0.87154112,6
77,0.7,1,1,107,0.885,1148338,122,45,1.081316526,115.7008683,131.9206162,0.956965126,6
78,0.7,1,1,152,0.748,1148338,122,45,1.081316526,164.360112,131.9206162,0.808824762,6
79,0.7,1,1,174,0.517,1148338,122,45,1.081316526,188.1490756,131.9206162,0.559040644,6
80,0.7,1,1,127,0.662,1148338,122,45,1.081316526,137.3271988,131.9206162,0.71583154,6
81,0.7,1,1,280,0.734,1148338,122,45,1.081316526,302.7686274,131.9206162,0.79368633,6
82,0.7,1,1,355,0.696,1148338,122,45,1.081316526,383.8673668,131.9206162,0.752596302,6
83,0.7,1,1,186,0.875,1148338,122,45,1.081316526,201.1248739,131.9206162,0.94615196,6
84,0.7,1,1,205,0.492,1148338,122,45,1.081316526,221.6698879,131.9206162,0.532007731,6
85,0.7,1,1,252,0.645,1148338,122,45,1.081316526,272.4917646,131.9206162,0.697449159,6
86,0.7,1,1,274,0.696,1148338,122,45,1.081316526,296.2807282,131.9206162,0.752596302,6
87,0.7,1,1,433,0.539,1148338,122,45,1.081316526,468.2100559,131.9206162,0.582829608,6
88,0.7,1,1,178,0.578,1148338,122,45,1.081316526,192.4743417,131.9206162,0.625000952,6
89,0.7,1,1,225,0.457,1148338,122,45,1.081316526,243.2962184,131.9206162,0.494161653,6
90,0.7,1,1,426,0.554,1148338,122,45,1.081316526,460.6408402,131.9206162,0.599049356,6
91,0.7,1,1,271,0.51,1148338,122,45,1.081316526,293.0367786,131.9206162,0.551471428,6
92,0.7,1,1,177,0.487,1148338,122,45,1.081316526,191.3930251,131.9206162,0.526601148,6
93,0.7,1,1,148,0.76,1148338,122,45,1.081316526,160.0348459,131.9206162,0.82180056,6
94,0.7,1,1,180,0.699,1148338,122,45,1.081316526,194.6369747,131.9206162,0.755840252,6
95,0.7,1,1,389,0.361,1148338,122,45,1.081316526,420.6321287,131.9206162,0.390355266,6
96,0.7,1,1,140,0.801,1148338,122,45,1.081316526,151.3843137,131.9206162,0.866134538,6
97,0.7,1,1,261,0.72,1148338,122,45,1.081316526,282.2236134,131.9206162,0.778547899,6
98,0.7,1,1,328,0.605,1148338,122,45,1.081316526,354.6718206,131.9206162,0.654196498,6
99,0.7,1,1,313,0.667,1148338,122,45,1.081316526,338.4520727,131.9206162,0.721238123,6
100,0.7,1,1,304,0.789,1148338,122,45,1.081316526,328.720224,131.9206162,0.853158739,6
101,0.7,1,1,173,0.582,1148338,122,45,1.081316526,187.067759,131.9206162,0.629326218,6
102,0.7,1,1,226,0.79,1148338,122,45,1.081316526,244.3775349,131.9206162,0.854240056,6
103,0.7,1,1,140,0.801,1148338,122,45,1.081316526,151.3843137,131.9206162,0.866134538,6
104,0.7,1,1,180,0.886,1148338,122,45,1.081316526,194.6369747,131.9206162,0.958046442,6
105,0.7,1,1,316,0.793,1148338,122,45,1.081316526,341.6960223,131.9206162,0.857484005,6
106,0.7,1,1,421,0.515,1148338,122,45,1.081316526,455.2342576,131.9206162,0.556878011,6
107,0.7,1,1,135,0.728,1148338,122,45,1.081316526,145.977731,131.9206162,0.787198431,6
108,0.7,1,1,176,0.895,1148338,122,45,1.081316526,190.3117086,131.9206162,0.967778291,6
109,0.7,1,1,240,0.774,1148338,122,45,1.081316526,259.5159663,131.9206162,0.836938991,6
110,0.7,1,1,290,0.73,1148338,122,45,1.081316526,313.5817926,131.9206162,0.789361064,6
111,0.7,1,1,412,0.653,1148338,122,45,1.081316526,445.5024088,131.9206162,0.706099692,6
112,0.7,1,1,219,0.725,1148338,122,45,1.081316526,236.8083193,131.9206162,0.783954482,6
113,0.7,1,1,490,0.506,1148338,122,45,1.081316526,529.8450979,131.9206162,0.547146162,6
114,0.7,1,1,117,0.704,1148338,122,45,1.081316526,126.5140336,131.9206162,0.761246834,6
115,0.7,1,1,236,0.505,1148338,122,45,1.081316526,255.1907002,131.9206162,0.546064846,6
116,0.7,1,1,764,0.372,1148338,122,45,1.081316526,826.1258261,131.9206162,0.402249748,6
117,0.7,1,1,201,0.66,1148338,122,45,1.081316526,217.3446218,131.9206162,0.713668907,6
118,0.7,1,1,336,0.531,1148338,122,45,1.081316526,363.3223528,131.9206162,0.574179075,6
119,0.7,1,1,203,0.66,1148338,122,45,1.081316526,219.5072548,131.9206162,0.713668907,6
120,0.7,1,1,327,0.776,1148338,122,45,1.081316526,353.5905041,131.9206162,0.839101624,6
121,0.7,1,1,254,0.596,1148338,122,45,1.081316526,274.6543977,131.9206162,0.64446465,6
122,0.7,1,1,269,0.535,1148338,122,45,1.081316526,290.8741456,131.9206162,0.578504342,6
